ID,Reviews_Summary,Prediction
421622,I Have Been Looking For This For Awhile,1
44866,Excellent product!,1
60822,Surprisingly popular,1
471314,This is a diet food???  WOW!,1
327586,Great Vegan food!,1
135597,Healthy in place of salt,1
442250,Classic convenience,1
68389,great replacement for regular corn nacho chips,1
127954,A great addition to the product family!,1
416027,SUPER SODA,1
17313,Great tea and great value!,1
426434,Great stuff!!!,1
393543,Fills the granola bar void in gluten free diet,1
246652,"Great Product, but these sellers must think we are all stupid!",1
200259,Plocky's Rice and Beans Tortilla Chips,1
70166,Good tea blend. Not 'the best there is' but it's more than decent,1
27298,Tasty!,1
326368,delicious,1
172349,Great one,1
239810,Best gf flour mix,1
248654,An excellent choice for fiber and your health,1
292832,Cute Cake Decoration,1
425056,Awesome seasoning,1
99760,strong and bold,1
363913,"We won $25,000 using this product!",1
204337,yummy,1
431512,Best Sauce Ever!!,1
299038,Cat's love it!,1
97316,It works well.,1
193944,The Best!,1
466011,Awesome!,1
476285,"Actually, my dogs love it!",1
285553,Free range chicken apple wraps,1
483486,Goodbye Guilt!,1
521154,Delicious !,1
436341,Good stuff,1
165443,no need for sugar!,1
376296,"Excellent soup, easy to make and well worth the price!",1
398370,Great for cooking!,1
317924,ENERGIZE! &lt;3,1
348637,Coombs Maple Sugar,1
433535,Yummy!  Great Wedding favor!,1
472187,My New Go-To Flavor Enhancer,1
144526,Good bread for those on Gluten Free & Dairy Free Diet,1
14401,For when you forget the actual bacon,1
349984,The Perfect Afternoon Pick-Me-Up,1
496171,Excellent Tea,1
497566,great cheese,1
245427,simply delicious,1
335305,Have the flu?,1
439622,Top Notch Quality and a Great Deal,1
292209,Great Idea - Even for Non-Moms,1
178886,Culinary secret,1
252022,great tasting,1
130294,my favorite,1
458528,Delicious alternative to Peanut Butter,1
465553,Wonderful!!,1
382273,Fantastic crispy cookie!,1
145095,Great Supplement,1
457786,Oh Oh Oh So Good!,1
511380,My dog loves these!!!,1
504172,Nestle Nido,1
499400,Absolutely love this energy drink??,1
212027,Absolutely wonderful and highly addictive,1
485964,BE WARNED!!!!,1
490387,YUMMY,1
210620,One of the best flavored k-cups,1
435241,HA,1
380028,Spicy....but ohhh so good,1
375321,Because I have a craving!,1
183178,Cookies,1
36267,My Favorite Decaf,1
311268,yummy,1
375683,Mmmmmmmm...,1
181078,"Good tea, good deal",1
121825,Stash Tea Is The Best!!,1
201593,Oreo Chocolate Sandwich Cookies,1
194993,Great Car Snack!,1
41334,Ezekiel Cereals - the best and healthiest!,1
182548,Dog Puzzle,1
219476,Dry biscuit type of dog treat. My dog really likes them.,1
211843,A great fresh Porcini substitute,1
282360,I love this stuff!,1
91480,Blue dog cookies,1
191488,Beautiful Vinegar,1
308517,Outstanding!!!,1
106127,Excellent Snack at Great Value,1
461051,My boy loves them,1
71196,"They aren't lying, it's hot",1
365751,"Tasty, yet not too salty",1
91700,Not overly shocking,1
110175,Very durable even for hard chewers.,1
142679,Excellent product!,1
378058,soooooo good,1
454574,"Convenient, delicious, reasonably healthy snack option when I'm on the go",1
34362,Great healthy snacks!,1
490187,Delicious dog treats.,1
253871,Elegant white tea AND raspberry . . . so very good!,1
449487,"smooth, and double smooth",1
74166,Yummy!,1
85685,Very impressed!,1
144664,Addictive? Yes!,1
491308,Healthy High Quality Dog Treat,1
414236,Quality ingredients produce quality chocolates!,1
257935,Just what I wanted,1
445491,Perfect!,1
303306,"This is REALLY great!  Great taste, super fast, Sensational for college kid's, seniors and EVERYONE. Yummy!",1
405926,"Healthy, Hearty, Quick, Delicious!",1
325620,Great tasting coffee,1
141107,Happy with Happy Hips Purchase,1
394588,Nice coffee,1
126040,Awesome gluten free mac,1
244177,a decadent delight,1
204013,Tasty snack that sooths baby's gums,1
171221,Yummers,1
166338,JUST LIKE THE REAL THING! AWESOME!,1
309347,best tea on planet earth,1
271836,Love em,1
383924,"The ""Best"" Chocolate Chip Cookie!",1
216363,The perfect second cup of the day,1
79544,YUMMY MEATLESS TACOS!,1
517118,jelly beans,1
259138,Happy Berries,1
405615,Great assortment *sold* by Amazon,1
177376,BAM!  - It's the best!,1
257013,Good Nut Brown Ale,1
8062,Great to have on hand,1
9778,Tastes great,1
18068,"yay! NOT SWEET , finally!!",1
253275,Got just what I asked for,1
26392,Tasty healthy nut bars,1
280534,Roxy's favorite,1
190901,Very impressed,1
118994,kids love' em!,1
429027,Great Dog Treats,1
67890,Irresistable!,1
164955,Fantastic,1
65164,A favorite even before we went gluten free,1
346377,I am a believer in organic food for my pets,1
45211,"America, if you only knew...",1
172890,Excellent treat!,1
160677,Total YUM!,1
409787,Yummy rice chips,1
453132,A SOFT SWEET HEALTHY COOKIE,1
76777,Smooth bold flavor,1
444533,Pink Himalayan Course Grain Salt,1
151022,Wonderful Taste,1
447323,Wonderful tea,1
100812,best coconut water!!,1
251503,surprise!  i really like this stuff.,1
409278,Great work and on the go tea,1
366819,My favorite wine!!,1
50932,I love this stuff!,1
26855,great northern popcorn,1
329702,GREAT POPCORN,1
57783,One and Only,1
45650,I can't get enough!!!!,1
308775,Often better than zest,1
350209,Good to the last drop...but not Maxwell House,1
168117,sugar-free honey,1
301841,Yummy!,1
452655,"Faovrite Tea, Hands Down",1
330092,This stuff is great!!,1
178194,Yummmmm,1
434229,Best Black Sesame Seeds!,1
18916,Dogs like it,1
188478,Great Gum for A Great Price,1
345750,spirals of fun for the dogs,1
96130,So good...and good for you!,1
263310,The BEST refried beans you will ever eat!,1
103809,"lo sodium, lo fat, high protein",1
133827,Amazingly light & Delicately sweet,1
58003,delicious and not overly flavored,1
146547,The Perfect Peanut Butter Cookie!,1
213406,Best Tasting and Healthiest Ready to Drink Meal Replacement Shake,1
469707,Delicious Colombian coffee!,1
347939,YUM!!!!!!!!!!!!!!,1
418204,My dog says Thank You,1
260468,Best Pie & So Simple To Make,1
330914,I would order this again!,1
196678,I concur,1
282689,"Tried the rest, now just stick with the best",1
111734,Best Formula,1
72294,My favorite Kettle Chip,1
398859,great snack,1
481482,Yummy,1
438727,Wonderful dark coffee,1
521074,Healthy & Delish,1
278508,"Life extending, tasty food!",1
374832,great taste,1
234758,Really great,1
116425,My cat really likes the gravy most!  :),1
94470,Snickers Marathon Caramel Nut Rush Protein Bars,1
169614,Best ever,1
161710,10 Week Old Vizsla Puppy Likes the Large,1
462676,Great stuff!,1
107044,AWESOME PRODUCT!!!,1
193847,Lick Smacking,1
337766,Wonderful ginger and lemon flavor,1
517708,The best price!,1
354325,My cat loves these,1
489767,the best k cup ever,1
336038,So fresh and so clean,1
496754,friskies party mix,1
105649,Love it,1
166471,Like Crack for Babies,1
112541,Great for Candida Problems,1
490222,Great for low blood sugar!,1
364198,Yeah for trying again...,1
359623,Healthy Nuts,1
309175,Got them for my dog in heart failure,1
354689,I LOVE this stuff!,1
449158,salt &pepper popchips are the best,1
365310,better than I would have ever imagined,1
242865,The best!,1
219942,"Great, fast and easy to cook",1
187745,Just like original Splenda but with an extra bonus for your health.,1
483717,fantastick,1
55017,Great dry dog food!,1
443769,Buttermilk waffles ...Yum,1
80347,I Made Ice Cream,1
82811,The best coconut water out there!,1
145086,Weird and Amazing!,1
293171,These are what you're looking for. the strawberry yogurt 36-pack,1
51974,excellent dog treats when cut up. Good value,1
495020,"Yummy! Tons of Coconut, Almond and Perfect Chocolaty flavor.",1
466681,Can't criticize this - you even get  workout when you shake it.,1
452103,Grove Squares are the Best...,1
462354,great and healthy daily food supplement,1
428409,Y U M !,1
305186,WOW,1
321286,"Good chews, recommended by my Vet. Cheaper on the ZON!!",1
204453,"greatest dog food ever, but the price jump the worst",1
283344,Lipton Decaffeinated tea,1
221551,Dogs loved it,1
194283,"Light, Tasty, Refreshing",1
323272,Bag is huge!,1
271111,Delicious licorice-flavored tea,1
456260,Yum,1
496625,Toy for a bored and smart dog,1
197219,"Yum! Smart Fries, a tasty low cal snack - finally!",1
241823,Best baby food (we've) tried,1
60443,Excellent for those looking for restaurant Thai Tea taste,1
103305,WOW Best Healthey High Protein chips Ever!!!,1
30468,Delicious!,1
207597,BON APPETITE!,1
444106,Even the adults loved it,1
452734,"Bye, bye bugs!",1
286749,Reminds me of Christmas time when I was a girl. . .,1
315999,Delicious and soothing,1
150693,"Excellent training treat - soft, tasty, low calorie",1
514054,GREAT GRAIN FREE OPTION,1
192809,Worked for me!!,1
9033,Best Thing About Kentucky!,1
295640,This product changed my life!,1
342274,"delicious, addictive, flavorful almonds!",1
425087,Kitty finds it tasty,1
150133,This stuff is fantastic!,1
6694,MY PUPPIES LOVE THESE TREATS!!!,1
420029,homemade vitamin c serum,1
69910,Not just a wonderful snack,1
98319,DOUBLE CUTTLEBONE 4-5 Inch-white,1
343159,My son eats them up!,1
127103,DELICIOUS,1
407789,Best overall Pod coffee,1
52113,Great Value,1
454468,Don't buy this from your Vet,1
264640,good thing to send troops,1
472299,Great Almonds,1
394328,KIND Bar Tastes Great,1
388938,Wow!,1
489986,SAVU smoker bags,1
116563,This tastes....familiar,1
125895,price went WAY up!,1
278412,Life Changing and Truly Remarkable!,1
132652,Excellent product!,1
23543,Yummy,1
523020,Absolutely Delicious!,1
164258,A mommy must-have!,1
158016,Fantastic Food for Good Cat Health,1
510138,Best Whole wheat Pasta Ever!,1
33016,Primal Spirit Vegan Jerky Texas BBQ,1
301088,Yummy!,1
202988,My Dirty Little Secret,1
21721,Tasty and light,1
34422,Good with coffee,1
192328,best lemonade mix ive bought,1
415547,Larry,1
41570,Muir Glen Organic Tomato sauce,1
309334,Best ever,1
24181,senior reader,1
469084,Great Belgian Dark Chocolate,1
512847,BRAVO!!,1
414047,Not a substitute it's the real deal,1
84584,Not just a Hamburger Helper wannabe!,1
243490,good for external use,1
253123,bread.....at amazon!,1
488474,"Oh Bumblebee, I WEEP with gratitude.",1
293189,*special* dark!,1
170718,All smiles!,1
429531,Finally my Favorite Cup of Coffee,1
500028,great tasting coffee,1
278034,Convenient and Great Value,1
161271,powerful strawberry bars!!!!,1
150658,Kept the squirrels away!!,1
214191,What I expected.,1
34188,Stash Green Tea,1
480143,Yummy,1
262207,Big Smash with my Toddler,1
514296,great coffee,1
348033,BEST FOR PETS,1
423349,Butter Toffee ... umm umm good!,1
12984,I have never seen her dance for treats,1
455939,Delicious Colombian coffee!,1
236633,These Are Tate's Cookies,1
501793,Chewies,1
3846,Perfect!,1
19565,Crazy for Greenies,1
502057,Lots of okay matcha for amazing price,1
127302,really tasty,1
364894,very good,1
25472,yummy,1
494357,Great snack option,1
172752,Organic RAW is the Cleanest,1
372351,Happy Tot Plus-Perfect snack for everyone!,1
385592,Surprise! Coffee from Amazon.com,1
210142,My very favorite k-cup!,1
124397,My 9th favorite flavor.,1
424625,Great Flavor!!,1
136746,Keurig Nantucket Blend K-cups,1
441182,Smokin- from beginning to....,1
191219,earl grey lovers paradise,1
70187,Very good if you like Chai Tea,1
197736,Great tea,1
135421,McDonald's mocha addiction cured,1
461039,Great taste and perfect ingredients!,1
108951,Whole grain and tasty too!,1
435686,Awesome Product,1
303700,Great Flavor & Coffee,1
31446,CET Enzymatic Oral Hygiene Chews - Dogs,1
238638,excellent coffee,1
134727,Best Iced Tea,1
415046,Swamp Wizard,1
260851,*fiji water*yuuumm! best ever!!!!!!,1
486848,Delicious Pancakes!,1
34849,AWESOME!,1
324143,Great treat,1
490389,Very good snack!!,1
14022,Surprisingly delicious,1
81420,Highly recommended,1
49065,Dr. Zevia,1
197474,Great Snack,1
17781,Garlic Naan Bread,1
245344,REAL nutrition label.  I posted this because Amazon typically does not have the accurate label info,1
27611,I THINK IT'S GREAT,1
76000,Great product!!,1
377,Excellent tea!,1
69854,Refreshing delicious taste,1
198907,Excellent LU Cookies,1
414819,tobteachable,1
358530,Much appreciated,1
438383,Green Chai Tea,1
131289,Awesome Candy,1
387064,"Good K-Cup Sampler, Good Price",1
269089,EXCELLENT Product,1
458093,May Be The Flavor You've Been Missing,1
521236,Delicious,1
83700,Can't get enough,1
144635,This snack blend is the best!,1
97055,"Easy, fast & tasty",1
235040,Satisfied customer,1
239759,love it,1
212942,Your dog will love you!,1
211442,Brothers dried fruit packs,1
97871,Hats Off to Pamela!,1
208079,Hazelnut Heaven,1
136458,Delicious and healthy!,1
76287,GREAT COFFEE GREAT PRICE,1
247555,AMAZING!,1
256546,Great dog food. My pug is doing awesome.,1
76831,One Cup of WONDERFUL!,1
378059,Crunchy PIta Chips,1
370175,Great tea,1
3985,Best Mix- especially for waffles!,1
102795,Crunchie is crunch-tastic,1
482049,Tacos!,1
279212,Marmite,1
491339,"Dogs, Cats, Ferrets all love this",1
27036,Makes Great Popcorn,1
478385,Great quality & Great price,1
175483,"Love it, especially when on Atkins or any Low Carb and Low Sugar diet",1
247246,The Best!,1
317633,First cooked oatmeal that I've ever liked,1
277419,delicious,1
88659,I like the design of this scoop,1
244248,Great energy booster,1
355437,excellent products even for dogs!!!!,1
361572,best substitute for the real stick from the yard!,1
235998,outstanding coffee,1
481883,"GREAT gluten free ""normal tasting"" pretzels!",1
315947,Amazing tea!!,1
465170,slivers,1
204282,yum,1
202558,The best ramen. Period.,1
356339,Great Taste,1
185960,Perfect Fit,1
399699,Great taste and convenience,1
341310,"Really, Really Good",1
96911,"It's like crack, without the cocaine base",1
521102,Hide the box,1
455910,yummy,1
196810,They run me over to get their Cod and Shrimp...,1
422972,best gf pretzels,1
271812,Healthy dogs,1
460688,Son loves this,1
111992,"Stunning, superb chocolate formulation",1
519102,very satisfied,1
302953,Transplanted Temptation,1
326961,Taylors of Harrogate decaf tea,1
493364,So glad Stash now has Lavender Tea,1
8969,My Daily Brew,1
299068,"Perfect for Vegans and Weight Loss Surgery patients!  Gluten free, good source of Protein, low sugar, healthy!",1
152326,deeeelish!,1
52309,Real Kona Coffee med roast,1
392032,K-Cups are the Best,1
179986,Yummy snacks,1
502097,great product/ great service,1
266213,Great flavor!!,1
116477,"Excellent product, excellent service",1
338696,So glad Stash now has Lavender Tea,1
363502,"My Favorite, so far!",1
329292,Life saver,1
163193,"Best English Breakfast tea I've tasted- organic, fairtrade, too!",1
82527,Maggie Loves It!,1
517000,Jelly Bellys are no Flop,1
99448,Excellent for strong coffee lovers!,1
52439,"Great selection, find your favorites!",1
130693,Good Product,1
197128,One of the only teas worth drinking,1
132506,The ULTIMATE chip!,1
372380,This is wonderful,1
335683,nice alternative to black tea,1
478734,Best coffee,1
313172,Caught A Lot Of Moths! Highly Recommended!,1
279554,British Mum,1
445031,Best Jasmine out there.,1
223789,Sun Roasted Garlic Oil,1
13767,Yummy,1
15855,Amazing!,1
185286,happy mom,1
145955,Delicious!,1
379426,"cats love it, and it's good for them.",1
470226,Surprisingly good,1
386066,Sunbutter,1
134061,Very tasty and calming,1
362283,Love it !!!,1
177074,Cheap wine at a great price.,1
403544,dog treat,1
192895,Beginner's luck?,1
382639,Single Serve Pop Chips,1
219350,Thank You!,1
476176,I love this stuff,1
195146,deliciously fruity,1
454616,Yummy!,1
317000,My cats LOVE this food!,1
168886,Great taste,1
293176,Amazon winner,1
157674,Korma is one of my favorite braising sauces,1
35343,Great,1
349742,great flavor,1
515242,"Hot Tea, Ice Tea, all perfect",1
509608,Top-notch British Tea,1
312830,Great Taste at a great price,1
366239,Worth the money.,1
15622,Not your ordinary ketchup,1
76220,"Great coffee, company, and price",1
126711,Great Pastry!,1
27194,THE BEST SO FAR,1
90754,Very Good Coffee!  THESE ARE PODS,1
322967,MUY BUENO,1
33837,This is great,1
494582,Mi-Cho-Ko: High quality French chocolates,1
298939,LOVE this coffee!,1
205104,Best,1
182625,Good fun for dogs,1
428666,"Exactly what I was looking for: Fast, fantastic Chai!",1
51738,Light but Filling !!,1
204687,"Great deal on the best ""odorless"" and long-lasting bully sticks we've tried yet!",1
383807,Best tasting Almond milk drink out there.,1
475451,THE BEST COFFEE,1
515060,healthy snacks,1
355067,Delicate and tasty,1
38923,Better than I thought it would be,1
